DATE,FROM,TO,AIRCRAFT,FLIGHT NUMBER,AIRLINE,# OF SEATS,LOAD FACTOR,MONTH
4/20/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C3264),5J2901,Cebu Pacific,186,155.868,4
4/19/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C3267),5J2901,Cebu Pacific,186,155.868,4
4/17/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4160),5J2901,Cebu Pacific,186,155.868,4
4/16/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4107),5J2901,Cebu Pacific,186,155.868,4
4/15/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4107),5J2901,Cebu Pacific,186,155.868,4
4/14/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4106),5J2901,Cebu Pacific,186,155.868,4
4/13/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4106),5J2901,Cebu Pacific,186,155.868,4
4/12/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4107),5J2901,Cebu Pacific,186,155.868,4
4/11/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4144),5J2901,Cebu Pacific,186,155.868,4
4/10/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4107),5J2901,Cebu Pacific,186,155.868,4
4/9/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C3278),5J2901,Cebu Pacific,186,155.868,4
4/8/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4330),5J2901,Cebu Pacific,186,155.868,4
4/7/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4105),5J2901,Cebu Pacific,186,155.868,4
4/6/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C3278),5J2901,Cebu Pacific,186,155.868,4
4/5/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4102),5J2901,Cebu Pacific,186,155.868,4
4/3/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4103),5J2901,Cebu Pacific,186,155.868,4
4/2/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4108),5J2901,Cebu Pacific,186,155.868,4
4/1/2024 0:00,Manila (MNL),Tacloban (TAC),320,5J2901,Cebu Pacific,186,155.868,4
3/31/2024 0:00,Manila (MNL),Tacloban (TAC),320,5J2901,Cebu Pacific,186,151.404,3
3/30/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4136),5J2901,Cebu Pacific,186,151.404,3
3/29/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3239),5J2901,Cebu Pacific,186,151.404,3
3/28/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4159),5J2901,Cebu Pacific,186,151.404,3
3/27/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4138),5J2901,Cebu Pacific,186,151.404,3
3/26/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3287),5J2901,Cebu Pacific,186,151.404,3
3/25/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4331),5J2901,Cebu Pacific,186,151.404,3
3/24/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4102),5J2901,Cebu Pacific,186,151.404,3
3/23/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3287),5J2901,Cebu Pacific,186,151.404,3
3/22/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4138),5J2901,Cebu Pacific,186,151.404,3
3/21/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4138),5J2901,Cebu Pacific,186,151.404,3
3/20/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4136),5J2901,Cebu Pacific,186,151.404,3
3/19/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C3279),5J2901,Cebu Pacific,186,151.404,3
3/18/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4134),5J2901,Cebu Pacific,186,151.404,3
3/17/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C3264),5J2901,Cebu Pacific,186,151.404,3
3/16/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4159),5J2901,Cebu Pacific,186,151.404,3
3/15/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4110),5J2901,Cebu Pacific,186,151.404,3
3/14/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4134),5J2901,Cebu Pacific,186,151.404,3
3/13/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4109),5J2901,Cebu Pacific,186,151.404,3
3/12/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4160),5J2901,Cebu Pacific,186,151.404,3
3/11/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4134),5J2901,Cebu Pacific,186,151.404,3
3/10/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4109),5J2901,Cebu Pacific,186,151.404,3
3/9/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4144),5J2901,Cebu Pacific,186,151.404,3
3/8/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3239),5J2901,Cebu Pacific,186,151.404,3
3/7/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4136),5J2901,Cebu Pacific,186,151.404,3
3/6/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3239),5J2901,Cebu Pacific,186,151.404,3
3/5/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4134),5J2901,Cebu Pacific,186,151.404,3
3/4/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4108),5J2901,Cebu Pacific,186,151.404,3
3/3/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4134),5J2901,Cebu Pacific,186,151.404,3
3/2/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3287),5J2901,Cebu Pacific,186,151.404,3
3/1/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4136),5J2901,Cebu Pacific,186,151.404,3
2/29/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3287),5J2901,Cebu Pacific,186,161.448,2
2/28/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4110),5J2901,Cebu Pacific,186,161.448,2
2/27/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4331),5J2901,Cebu Pacific,186,161.448,2
2/26/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4109),5J2901,Cebu Pacific,186,161.448,2
2/25/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4103),5J2901,Cebu Pacific,186,161.448,2
2/23/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4144),5J2901,Cebu Pacific,186,161.448,2
2/22/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4136),5J2901,Cebu Pacific,186,161.448,2
2/21/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4109),5J2901,Cebu Pacific,186,161.448,2
2/19/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4109),5J2901,Cebu Pacific,186,161.448,2
2/18/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C3264),5J2901,Cebu Pacific,186,161.448,2
2/17/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4331),5J2901,Cebu Pacific,186,161.448,2
2/16/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C3277),5J2901,Cebu Pacific,186,161.448,2
2/15/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4138),5J2901,Cebu Pacific,186,161.448,2
2/14/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4138),5J2901,Cebu Pacific,186,161.448,2
2/13/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4331),5J2901,Cebu Pacific,186,161.448,2
2/12/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4138),5J2901,Cebu Pacific,186,161.448,2
2/11/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C3277),5J2901,Cebu Pacific,186,161.448,2
2/9/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3239),5J2901,Cebu Pacific,186,161.448,2
2/8/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4144),5J2901,Cebu Pacific,186,161.448,2
2/7/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4110),5J2901,Cebu Pacific,186,161.448,2
2/6/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4100),5J2901,Cebu Pacific,186,161.448,2
2/5/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4109),5J2901,Cebu Pacific,186,161.448,2
2/4/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4103),5J2901,Cebu Pacific,186,161.448,2
2/3/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4109),5J2901,Cebu Pacific,186,161.448,2
2/2/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4144),5J2901,Cebu Pacific,186,161.448,2
2/1/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4138),5J2901,Cebu Pacific,186,161.448,2
1/31/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4144),5J2901,Cebu Pacific,186,160.89,1
1/30/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3287),5J2901,Cebu Pacific,186,160.89,1
1/29/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4136),5J2901,Cebu Pacific,186,160.89,1
1/28/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3287),5J2901,Cebu Pacific,186,160.89,1
1/27/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4136),5J2901,Cebu Pacific,186,160.89,1
1/26/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4331),5J2901,Cebu Pacific,186,160.89,1
1/25/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4134),5J2901,Cebu Pacific,186,160.89,1
1/24/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4144),5J2901,Cebu Pacific,186,160.89,1
1/23/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C3267),5J2901,Cebu Pacific,186,160.89,1
1/22/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3239),5J2901,Cebu Pacific,186,160.89,1
1/20/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3287),5J2901,Cebu Pacific,186,160.89,1
1/19/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4108),5J2901,Cebu Pacific,186,160.89,1
1/18/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4136),5J2901,Cebu Pacific,186,160.89,1
1/17/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4160),5J2901,Cebu Pacific,186,160.89,1
1/16/2024 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4156),5J2901,Cebu Pacific,186,160.89,1
1/15/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4138),5J2901,Cebu Pacific,186,160.89,1
1/14/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3287),5J2901,Cebu Pacific,186,160.89,1
1/13/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3239),5J2901,Cebu Pacific,186,160.89,1
1/12/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4109),5J2901,Cebu Pacific,186,160.89,1
1/10/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3287),5J2901,Cebu Pacific,186,160.89,1
1/9/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3239),5J2901,Cebu Pacific,186,160.89,1
1/8/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3239),5J2901,Cebu Pacific,186,160.89,1
1/7/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4132),5J2901,Cebu Pacific,186,160.89,1
1/6/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3239),5J2901,Cebu Pacific,186,160.89,1
1/5/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4109),5J2901,Cebu Pacific,186,160.89,1
1/4/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4136),5J2901,Cebu Pacific,186,160.89,1
1/3/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4131),5J2901,Cebu Pacific,186,160.89,1
1/2/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4109),5J2901,Cebu Pacific,186,160.89,1
1/1/2024 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4331),5J2901,Cebu Pacific,186,160.89,1
12/31/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4156),5J2901,Cebu Pacific,186,158.472,12
12/30/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4156),5J2901,Cebu Pacific,186,158.472,12
12/29/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4144),5J2901,Cebu Pacific,186,158.472,12
12/28/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4102),5J2901,Cebu Pacific,186,158.472,12
12/27/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4156),5J2901,Cebu Pacific,186,158.472,12
12/26/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4100),5J2901,Cebu Pacific,186,158.472,12
12/25/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4131),5J2901,Cebu Pacific,186,158.472,12
12/24/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4100),5J2901,Cebu Pacific,186,158.472,12
12/23/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4144),5J2901,Cebu Pacific,186,158.472,12
12/22/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3239),5J2901,Cebu Pacific,186,158.472,12
12/21/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4144),5J2901,Cebu Pacific,186,158.472,12
12/20/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4136),5J2901,Cebu Pacific,186,158.472,12
12/19/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3239),5J2901,Cebu Pacific,186,158.472,12
12/18/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4144),5J2901,Cebu Pacific,186,158.472,12
12/17/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4106),5J2901,Cebu Pacific,186,158.472,12
12/16/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4110),5J2901,Cebu Pacific,186,158.472,12
12/15/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4109),5J2901,Cebu Pacific,186,158.472,12
12/14/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4157),5J2901,Cebu Pacific,186,158.472,12
12/13/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4110),5J2901,Cebu Pacific,186,158.472,12
12/12/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4144),5J2901,Cebu Pacific,186,158.472,12
12/11/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4331),5J2901,Cebu Pacific,186,158.472,12
12/10/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4268),5J2901,Cebu Pacific,186,158.472,12
12/9/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4109),5J2901,Cebu Pacific,186,158.472,12
12/8/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4157),5J2901,Cebu Pacific,186,158.472,12
12/6/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4103),5J2901,Cebu Pacific,186,158.472,12
12/5/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4110),5J2901,Cebu Pacific,186,158.472,12
11/29/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4134),5J2901,Cebu Pacific,186,156.984,11
11/25/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4157),5J2901,Cebu Pacific,186,156.984,11
11/24/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4156),5J2901,Cebu Pacific,186,156.984,11
11/23/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4102),5J2901,Cebu Pacific,186,156.984,11
11/22/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4160),5J2901,Cebu Pacific,186,156.984,11
11/20/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4101),5J2901,Cebu Pacific,186,156.984,11
11/18/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4160),5J2901,Cebu Pacific,186,156.984,11
11/17/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4136),5J2901,Cebu Pacific,186,156.984,11
11/16/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C3264),5J2901,Cebu Pacific,186,156.984,11
11/15/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4160),5J2901,Cebu Pacific,186,156.984,11
11/14/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4102),5J2901,Cebu Pacific,186,156.984,11
11/13/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C3279),5J2901,Cebu Pacific,186,156.984,11
11/12/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4144),5J2901,Cebu Pacific,186,156.984,11
11/11/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4157),5J2901,Cebu Pacific,186,156.984,11
11/10/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3239),5J2901,Cebu Pacific,186,156.984,11
11/8/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3287),5J2901,Cebu Pacific,186,156.984,11
11/7/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4144),5J2901,Cebu Pacific,186,156.984,11
11/6/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4138),5J2901,Cebu Pacific,186,156.984,11
11/5/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4138),5J2901,Cebu Pacific,186,156.984,11
11/4/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4157),5J2901,Cebu Pacific,186,156.984,11
11/3/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4158),5J2901,Cebu Pacific,186,156.984,11
11/2/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4131),5J2901,Cebu Pacific,186,156.984,11
11/1/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4131),5J2901,Cebu Pacific,186,156.984,11
10/31/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C3268),5J2901,Cebu Pacific,186,156.984,10
10/30/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3287),5J2901,Cebu Pacific,186,156.984,10
10/15/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4157),5J2901,Cebu Pacific,186,156.984,10
10/14/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4159),5J2901,Cebu Pacific,186,156.984,10
10/13/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4159),5J2901,Cebu Pacific,186,156.984,10
10/12/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4108),5J2901,Cebu Pacific,186,156.984,10
10/11/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4157),5J2901,Cebu Pacific,186,156.984,10
10/10/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4136),5J2901,Cebu Pacific,186,156.984,10
10/9/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4157),5J2901,Cebu Pacific,186,156.984,10
10/8/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4136),5J2901,Cebu Pacific,186,156.984,10
10/7/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3287),5J2901,Cebu Pacific,186,156.984,10
10/6/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4109),5J2901,Cebu Pacific,186,156.984,10
10/5/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4134),5J2901,Cebu Pacific,186,156.984,10
10/4/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3239),5J2901,Cebu Pacific,186,156.984,10
10/3/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4159),5J2901,Cebu Pacific,186,156.984,10
10/2/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4131),5J2901,Cebu Pacific,186,156.984,10
10/1/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4158),5J2901,Cebu Pacific,186,156.984,10
9/30/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C3276),5J2901,Cebu Pacific,186,156.984,9
9/28/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4159),5J2901,Cebu Pacific,186,156.984,9
9/27/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3287),5J2901,Cebu Pacific,186,156.984,9
9/26/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4157),5J2901,Cebu Pacific,186,156.984,9
9/25/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4110),5J2901,Cebu Pacific,186,156.984,9
9/24/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4136),5J2901,Cebu Pacific,186,156.984,9
9/23/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4159),5J2901,Cebu Pacific,186,156.984,9
9/21/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4134),5J2901,Cebu Pacific,186,156.984,9
9/20/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4157),5J2901,Cebu Pacific,186,156.984,9
9/19/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4159),5J2901,Cebu Pacific,186,156.984,9
9/18/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4157),5J2901,Cebu Pacific,186,156.984,9
9/17/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3287),5J2901,Cebu Pacific,186,156.984,9
9/16/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4157),5J2901,Cebu Pacific,186,156.984,9
9/15/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4157),5J2901,Cebu Pacific,186,156.984,9
9/14/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4156),5J2901,Cebu Pacific,186,156.984,9
9/13/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4132),5J2901,Cebu Pacific,186,156.984,9
9/12/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4157),5J2901,Cebu Pacific,186,156.984,9
9/11/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3239),5J2901,Cebu Pacific,186,156.984,9
9/10/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3287),5J2901,Cebu Pacific,186,156.984,9
9/8/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3239),5J2901,Cebu Pacific,186,156.984,9
9/7/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4105),5J2901,Cebu Pacific,186,156.984,9
9/6/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4134),5J2901,Cebu Pacific,186,156.984,9
9/5/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4159),5J2901,Cebu Pacific,186,156.984,9
9/4/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4159),5J2901,Cebu Pacific,186,156.984,9
9/3/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3239),5J2901,Cebu Pacific,186,156.984,9
9/2/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3239),5J2901,Cebu Pacific,186,156.984,9
9/1/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4134),5J2901,Cebu Pacific,186,156.984,9
8/31/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C3275),5J2901,Cebu Pacific,186,151.218,8
8/27/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3287),5J2901,Cebu Pacific,186,151.218,8
8/26/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C3264),5J2901,Cebu Pacific,186,151.218,8
8/25/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4138),5J2901,Cebu Pacific,186,151.218,8
8/24/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C3277),5J2901,Cebu Pacific,186,151.218,8
8/23/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4134),5J2901,Cebu Pacific,186,151.218,8
8/21/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C3267),5J2901,Cebu Pacific,186,151.218,8
8/20/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4160),5J2901,Cebu Pacific,186,151.218,8
8/19/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C3275),5J2901,Cebu Pacific,186,151.218,8
8/18/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C3264),5J2901,Cebu Pacific,186,151.218,8
8/17/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4104),5J2901,Cebu Pacific,186,151.218,8
8/16/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3239),5J2901,Cebu Pacific,186,151.218,8
8/15/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4105),5J2901,Cebu Pacific,186,151.218,8
8/14/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3239),5J2901,Cebu Pacific,186,151.218,8
8/13/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3287),5J2901,Cebu Pacific,186,151.218,8
8/12/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4132),5J2901,Cebu Pacific,186,151.218,8
8/11/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4131),5J2901,Cebu Pacific,186,151.218,8
8/9/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3239),5J2901,Cebu Pacific,186,151.218,8
8/8/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4102),5J2901,Cebu Pacific,186,151.218,8
8/7/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C3239),5J2901,Cebu Pacific,186,151.218,8
8/6/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C3265),5J2901,Cebu Pacific,186,151.218,8
8/5/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C3264),5J2901,Cebu Pacific,186,151.218,8
8/4/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4160),5J2901,Cebu Pacific,186,151.218,8
8/3/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4160),5J2901,Cebu Pacific,186,151.218,8
8/2/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4156),5J2901,Cebu Pacific,186,151.218,8
8/1/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C4100),5J2901,Cebu Pacific,186,151.218,8
7/31/2023 0:00,Manila (MNL),Tacloban (TAC),A320 (RP-C3276),5J2901,Cebu Pacific,186,165.168,7
7/30/2023 0:00,Manila (MNL),Tacloban (TAC),A20N (RP-C4134),5J2901,Cebu Pacific,186,165.168,7
