DATE,FROM,TO,AIRCRAFT,FLIGHT TIME,STD,ATD,STA,STATUS,FLIGHT NUMBER,AIRLINE,# OF SEATS,LOAD FACTOR,MONTH
4/18/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4130),1:10:00,13:05:00,13:27:00,14:55:00,Landed 2:38 PM,5J773,Cebu Pacific,186,155.868,4
4/17/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C4263),1:12:00,13:05:00,13:16:00,14:55:00,Landed 2:29 PM,5J773,Cebu Pacific,186,155.868,4
4/16/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4138),1:10:00,13:05:00,13:27:00,14:55:00,Landed 2:37 PM,5J773,Cebu Pacific,186,155.868,4
4/15/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C3279),1:15:00,13:05:00,13:18:00,14:55:00,Landed 2:33 PM,5J773,Cebu Pacific,186,155.868,4
4/14/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4264),1:16:00,13:05:00,13:42:00,14:55:00,Landed 2:57 PM,5J773,Cebu Pacific,186,155.868,4
4/13/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4264),1:11:00,13:05:00,13:44:00,14:55:00,Landed 2:55 PM,5J773,Cebu Pacific,186,155.868,4
4/12/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4136),1:19:00,13:05:00,14:25:00,14:55:00,Landed 3:44 PM,5J773,Cebu Pacific,186,155.868,4
4/11/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4136),1:06:00,13:05:00,13:37:00,14:55:00,Landed 2:42 PM,5J773,Cebu Pacific,186,155.868,4
4/10/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4135),1:17:00,13:05:00,13:21:00,14:55:00,Landed 2:39 PM,5J773,Cebu Pacific,186,155.868,4
4/9/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4136),1:24:00,13:05:00,13:36:00,14:55:00,Landed 3:00 PM,5J773,Cebu Pacific,186,155.868,4
4/8/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4266),1:16:00,13:05:00,13:25:00,14:55:00,Landed 2:42 PM,5J773,Cebu Pacific,186,155.868,4
4/7/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C3239),1:18:00,13:05:00,13:32:00,14:55:00,Landed 2:50 PM,5J773,Cebu Pacific,186,155.868,4
4/6/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4136),1:15:00,13:05:00,13:22:00,14:55:00,Landed 2:38 PM,5J773,Cebu Pacific,186,155.868,4
4/5/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4264),1:10:00,13:05:00,13:23:00,14:55:00,Landed 2:33 PM,5J773,Cebu Pacific,186,155.868,4
4/4/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4264),1:13:00,13:05:00,13:43:00,14:55:00,Landed 2:56 PM,5J773,Cebu Pacific,186,155.868,4
4/3/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C4263),1:17:00,13:05:00,13:33:00,14:55:00,Landed 2:50 PM,5J773,Cebu Pacific,186,155.868,4
4/2/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4144),1:12:00,13:05:00,13:19:00,14:55:00,Landed 2:31 PM,5J773,Cebu Pacific,186,155.868,4
4/1/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C4106),1:13:00,13:05:00,13:37:00,14:55:00,Landed 2:50 PM,5J773,Cebu Pacific,186,155.868,4
3/31/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C3239),1:11:00,13:05:00,13:25:00,14:55:00,Landed 2:37 PM,5J773,Cebu Pacific,186,151.404,3
3/30/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C4103),1:14:00,13:05:00,13:31:00,14:55:00,Landed 2:45 PM,5J773,Cebu Pacific,186,151.404,3
3/29/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4138),1:13:00,12:35:00,13:01:00,14:25:00,Landed 2:14 PM,5J773,Cebu Pacific,186,151.404,3
3/28/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4130),1:15:00,12:35:00,12:51:00,14:25:00,Landed 2:06 PM,5J773,Cebu Pacific,186,151.404,3
3/27/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C3279),1:17:00,12:15:00,12:54:00,14:05:00,Landed 2:11 PM,5J773,Cebu Pacific,186,151.404,3
3/26/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4144),1:14:00,12:35:00,13:06:00,14:25:00,Landed 2:19 PM,5J773,Cebu Pacific,186,151.404,3
3/26/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4144),1:14:00,12:35:00,13:06:00,14:25:00,Landed 2:20 PM,5J773,Cebu Pacific,186,151.404,3
3/25/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4138),1:11:00,13:10:00,13:19:00,14:55:00,Landed 2:30 PM,5J773,Cebu Pacific,186,151.404,3
3/24/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4130),1:10:00,12:35:00,13:13:00,14:25:00,Landed 2:23 PM,5J773,Cebu Pacific,186,151.404,3
3/23/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C4106),1:17:00,13:10:00,13:35:00,14:55:00,Landed 2:52 PM,5J773,Cebu Pacific,186,151.404,3
3/22/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4350),1:19:00,12:35:00,12:59:00,14:25:00,Landed 2:18 PM,5J773,Cebu Pacific,186,151.404,3
3/21/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4130),1:13:00,12:35:00,12:42:00,14:25:00,Landed 1:55 PM,5J773,Cebu Pacific,186,151.404,3
3/20/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4130),1:16:00,12:35:00,13:11:00,14:25:00,Landed 2:27 PM,5J773,Cebu Pacific,186,151.404,3
3/19/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C3277),1:14:00,12:35:00,13:28:00,14:25:00,Landed 2:42 PM,5J773,Cebu Pacific,186,151.404,3
3/18/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C3277),1:13:00,13:10:00,13:16:00,14:55:00,Landed 2:30 PM,5J773,Cebu Pacific,186,151.404,3
3/17/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C4107),1:14:00,12:35:00,12:42:00,14:25:00,Landed 1:56 PM,5J773,Cebu Pacific,186,151.404,3
3/16/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C3277),1:15:00,13:10:00,13:34:00,14:55:00,Landed 2:49 PM,5J773,Cebu Pacific,186,151.404,3
3/15/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4110),1:10:00,12:35:00,13:03:00,14:25:00,Landed 2:13 PM,5J773,Cebu Pacific,186,151.404,3
3/14/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4110),1:15:00,12:35:00,12:37:00,14:25:00,Landed 1:51 PM,5J773,Cebu Pacific,186,151.404,3
3/13/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4135),1:13:00,12:35:00,12:55:00,14:25:00,Landed 2:08 PM,5J773,Cebu Pacific,186,151.404,3
3/12/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4110),1:16:00,12:35:00,12:50:00,14:25:00,Landed 2:06 PM,5J773,Cebu Pacific,186,151.404,3
3/11/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4136),1:20:00,13:10:00,13:11:00,14:55:00,Landed 2:31 PM,5J773,Cebu Pacific,186,151.404,3
3/10/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4130),1:19:00,12:35:00,12:58:00,14:25:00,Landed 2:17 PM,5J773,Cebu Pacific,186,151.404,3
3/9/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C3278),1:14:00,13:10:00,13:17:00,14:55:00,Landed 2:31 PM,5J773,Cebu Pacific,186,151.404,3
3/8/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C4160),1:11:00,12:35:00,13:08:00,14:25:00,Landed 2:19 PM,5J773,Cebu Pacific,186,151.404,3
3/7/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C3281),1:15:00,12:35:00,13:15:00,14:25:00,Landed 2:30 PM,5J773,Cebu Pacific,186,151.404,3
3/6/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4136),1:13:00,12:35:00,12:55:00,14:25:00,Landed 2:08 PM,5J773,Cebu Pacific,186,151.404,3
3/5/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4110),1:18:00,12:35:00,12:46:00,14:25:00,Landed 2:04 PM,5J773,Cebu Pacific,186,151.404,3
3/4/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4266),1:13:00,13:10:00,13:18:00,14:55:00,Landed 2:31 PM,5J773,Cebu Pacific,186,151.404,3
3/3/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4136),1:10:00,12:35:00,12:46:00,14:25:00,Landed 1:57 PM,5J773,Cebu Pacific,186,151.404,3
3/2/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C3239),1:10:00,13:10:00,13:58:00,14:55:00,Landed 3:08 PM,5J773,Cebu Pacific,186,151.404,3
3/1/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C3277),1:17:00,12:35:00,13:38:00,14:25:00,Landed 2:55 PM,5J773,Cebu Pacific,186,151.404,3
2/28/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C3239),1:12:00,12:35:00,13:09:00,14:25:00,Landed 2:21 PM,5J773,Cebu Pacific,186,161.448,2
2/27/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4144),1:21:00,13:05:00,14:30:00,14:55:00,Landed 3:51 PM,5J773,Cebu Pacific,186,161.448,2
2/26/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C4263),1:18:00,12:35:00,13:31:00,14:25:00,Landed 2:49 PM,5J773,Cebu Pacific,186,161.448,2
2/25/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4350),1:15:00,13:05:00,13:11:00,14:55:00,Landed 2:26 PM,5J773,Cebu Pacific,186,161.448,2
2/24/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C3239),1:14:00,12:35:00,12:53:00,14:25:00,Landed 2:07 PM,5J773,Cebu Pacific,186,161.448,2
2/23/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4266),1:12:00,13:10:00,13:45:00,14:55:00,Landed 2:57 PM,5J773,Cebu Pacific,186,161.448,2
2/22/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C4156),1:13:00,13:05:00,13:58:00,14:55:00,Landed 3:10 PM,5J773,Cebu Pacific,186,161.448,2
2/21/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C3287),1:14:00,12:35:00,13:18:00,14:25:00,Landed 2:32 PM,5J773,Cebu Pacific,186,161.448,2
2/20/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4138),1:16:00,13:05:00,14:03:00,14:55:00,Landed 3:19 PM,5J773,Cebu Pacific,186,161.448,2
2/19/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4350),1:13:00,12:35:00,12:48:00,14:25:00,Landed 2:00 PM,5J773,Cebu Pacific,186,161.448,2
2/18/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4110),1:15:00,13:05:00,13:28:00,14:55:00,Landed 2:43 PM,5J773,Cebu Pacific,186,161.448,2
2/17/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C3278),1:10:00,12:35:00,13:17:00,14:25:00,Landed 2:27 PM,5J773,Cebu Pacific,186,161.448,2
2/16/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4264),1:12:00,13:10:00,13:35:00,14:55:00,Landed 2:47 PM,5J773,Cebu Pacific,186,161.448,2
2/15/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4267),1:16:00,13:05:00,13:47:00,14:55:00,Landed 3:03 PM,5J773,Cebu Pacific,186,161.448,2
2/14/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4138),1:19:00,12:35:00,13:05:00,14:25:00,Landed 2:23 PM,5J773,Cebu Pacific,186,161.448,2
2/13/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4264),1:13:00,13:05:00,13:30:00,14:55:00,Landed 2:43 PM,5J773,Cebu Pacific,186,161.448,2
2/12/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4144),1:15:00,12:35:00,12:55:00,14:25:00,Landed 2:09 PM,5J773,Cebu Pacific,186,161.448,2
2/11/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C3239),1:16:00,13:05:00,13:16:00,14:55:00,Landed 2:31 PM,5J773,Cebu Pacific,186,161.448,2
2/10/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C3239),1:16:00,12:35:00,12:52:00,14:25:00,Landed 2:08 PM,5J773,Cebu Pacific,186,161.448,2
2/9/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C4101),1:19:00,13:10:00,13:32:00,14:55:00,Landed 2:52 PM,5J773,Cebu Pacific,186,161.448,2
2/8/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4350),1:24:00,13:05:00,13:22:00,14:55:00,Landed 2:46 PM,5J773,Cebu Pacific,186,161.448,2
2/7/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4130),1:16:00,12:35:00,12:43:00,14:25:00,Landed 1:59 PM,5J773,Cebu Pacific,186,161.448,2
2/6/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C4101),1:18:00,13:05:00,13:30:00,14:55:00,Landed 2:48 PM,5J773,Cebu Pacific,186,161.448,2
2/5/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4110),1:11:00,12:35:00,12:50:00,14:25:00,Landed 2:01 PM,5J773,Cebu Pacific,186,161.448,2
2/4/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C3277),1:15:00,13:05:00,13:21:00,14:55:00,Landed 2:37 PM,5J773,Cebu Pacific,186,161.448,2
2/3/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4130),1:17:00,12:35:00,12:51:00,14:25:00,Landed 2:09 PM,5J773,Cebu Pacific,186,161.448,2
2/2/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C4101),1:13:00,13:10:00,13:42:00,14:55:00,Landed 2:55 PM,5J773,Cebu Pacific,186,161.448,2
2/1/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4110),1:11:00,13:05:00,13:18:00,14:55:00,Landed 2:30 PM,5J773,Cebu Pacific,186,161.448,2
1/31/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C3281),1:10:00,12:35:00,13:23:00,14:25:00,Landed 2:33 PM,5J773,Cebu Pacific,186,160.89,1
1/30/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C3281),1:21:00,13:05:00,13:35:00,14:55:00,Landed 2:57 PM,5J773,Cebu Pacific,186,160.89,1
1/29/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4110),1:17:00,12:35:00,13:00:00,14:25:00,Landed 2:17 PM,5J773,Cebu Pacific,186,160.89,1
1/28/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C4262),1:16:00,13:05:00,13:24:00,14:55:00,Landed 2:40 PM,5J773,Cebu Pacific,186,160.89,1
1/27/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4136),1:15:00,12:35:00,12:47:00,14:25:00,Landed 2:02 PM,5J773,Cebu Pacific,186,160.89,1
1/26/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C4105),1:17:00,13:10:00,13:29:00,14:55:00,Landed 2:46 PM,5J773,Cebu Pacific,186,160.89,1
1/25/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C3264),1:18:00,13:05:00,13:53:00,14:55:00,Landed 3:10 PM,5J773,Cebu Pacific,186,160.89,1
1/24/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C4100),1:10:00,12:35:00,14:10:00,14:25:00,Landed 3:20 PM,5J773,Cebu Pacific,186,160.89,1
1/23/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C3264),1:15:00,13:05:00,13:36:00,14:55:00,Landed 2:51 PM,5J773,Cebu Pacific,186,160.89,1
1/22/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4136),1:11:00,12:35:00,13:32:00,14:25:00,Landed 2:43 PM,5J773,Cebu Pacific,186,160.89,1
1/21/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4130),1:12:00,13:05:00,13:33:00,14:55:00,Landed 2:45 PM,5J773,Cebu Pacific,186,160.89,1
1/20/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4144),1:11:00,12:35:00,13:09:00,14:25:00,Landed 2:20 PM,5J773,Cebu Pacific,186,160.89,1
1/19/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4158),1:09:00,13:10:00,13:40:00,14:55:00,Landed 2:49 PM,5J773,Cebu Pacific,186,160.89,1
1/18/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4138),1:13:00,13:05:00,13:10:00,14:55:00,Landed 2:23 PM,5J773,Cebu Pacific,186,160.89,1
1/17/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C3287),1:11:00,12:35:00,13:06:00,14:25:00,Landed 2:17 PM,5J773,Cebu Pacific,186,160.89,1
1/16/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C3277),1:21:00,13:05:00,13:29:00,14:55:00,Landed 2:50 PM,5J773,Cebu Pacific,186,160.89,1
1/15/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4138),1:14:00,12:35:00,13:08:00,14:25:00,Landed 2:22 PM,5J773,Cebu Pacific,186,160.89,1
1/14/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C3287),1:14:00,13:05:00,13:21:00,14:55:00,Landed 2:35 PM,5J773,Cebu Pacific,186,160.89,1
1/13/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C3287),1:14:00,12:35:00,13:22:00,14:25:00,Landed 2:36 PM,5J773,Cebu Pacific,186,160.89,1
1/12/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C4103),1:18:00,13:10:00,13:33:00,14:55:00,Landed 2:50 PM,5J773,Cebu Pacific,186,160.89,1
1/11/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4138),1:15:00,13:05:00,13:37:00,14:55:00,Landed 2:52 PM,5J773,Cebu Pacific,186,160.89,1
1/10/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4135),1:13:00,12:35:00,12:56:00,14:25:00,Landed 2:09 PM,5J773,Cebu Pacific,186,160.89,1
1/9/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C4263),1:16:00,13:05:00,13:52:00,14:55:00,Landed 3:07 PM,5J773,Cebu Pacific,186,160.89,1
1/8/2025,Manila (MNL),Pagadian (PAG),A320 (RP-C4330),1:13:00,12:35:00,13:16:00,14:25:00,Landed 2:30 PM,5J773,Cebu Pacific,186,160.89,1
1/7/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4110),1:14:00,13:05:00,13:23:00,14:55:00,Landed 2:37 PM,5J773,Cebu Pacific,186,160.89,1
1/6/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4135),1:16:00,12:35:00,13:10:00,14:25:00,Landed 2:26 PM,5J773,Cebu Pacific,186,160.89,1
1/5/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C3281),1:13:00,13:10:00,13:23:00,14:55:00,Landed 2:36 PM,5J773,Cebu Pacific,186,160.89,1
1/4/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C3281),1:14:00,13:05:00,13:22:00,14:55:00,Landed 2:36 PM,5J773,Cebu Pacific,186,160.89,1
1/3/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C3287),1:13:00,12:35:00,13:34:00,14:25:00,Landed 2:48 PM,5J773,Cebu Pacific,186,160.89,1
1/2/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C3287),1:10:00,13:05:00,13:25:00,14:55:00,Landed 2:35 PM,5J773,Cebu Pacific,186,160.89,1
1/1/2025,Manila (MNL),Pagadian (PAG),A20N (RP-C4158),1:10:00,12:35:00,12:42:00,14:25:00,Landed 1:52 PM,5J773,Cebu Pacific,186,160.89,1
12/31/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4331),1:13:00,13:05:00,13:23:00,14:55:00,Landed 2:36 PM,5J773,Cebu Pacific,186,158.472,12
12/30/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C3239),1:13:00,12:35:00,12:49:00,14:25:00,Landed 2:02 PM,5J773,Cebu Pacific,186,158.472,12
12/29/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4138),1:12:00,13:10:00,13:30:00,14:55:00,Landed 2:42 PM,5J773,Cebu Pacific,186,158.472,12
12/28/2024,Manila (MNL),Pagadian (PAG),A320 (RP-C4108),1:17:00,13:05:00,13:21:00,14:55:00,Landed 2:38 PM,5J773,Cebu Pacific,186,158.472,12
12/27/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4110),1:14:00,12:35:00,13:28:00,14:25:00,Landed 2:42 PM,5J773,Cebu Pacific,186,158.472,12
12/26/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4130),1:19:00,13:05:00,13:21:00,14:55:00,Landed 2:40 PM,5J773,Cebu Pacific,186,158.472,12
12/25/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4138),1:18:00,12:35:00,12:56:00,14:25:00,Landed 2:14 PM,5J773,Cebu Pacific,186,158.472,12
12/24/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C3239),1:10:00,13:05:00,13:20:00,14:55:00,Landed 2:30 PM,5J773,Cebu Pacific,186,158.472,12
12/23/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C3287),1:15:00,12:35:00,13:08:00,14:25:00,Landed 2:23 PM,5J773,Cebu Pacific,186,158.472,12
12/22/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4264),1:11:00,13:10:00,13:27:00,14:55:00,Landed 2:39 PM,5J773,Cebu Pacific,186,158.472,12
12/21/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C3239),1:15:00,13:05:00,13:40:00,14:55:00,Landed 2:55 PM,5J773,Cebu Pacific,186,158.472,12
12/20/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4144),1:20:00,12:35:00,13:04:00,14:25:00,Landed 2:24 PM,5J773,Cebu Pacific,186,158.472,12
12/19/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4264),1:15:00,13:05:00,13:38:00,14:55:00,Landed 2:53 PM,5J773,Cebu Pacific,186,158.472,12
12/18/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4135),1:19:00,12:35:00,14:06:00,14:25:00,Landed 3:25 PM,5J773,Cebu Pacific,186,158.472,12
12/17/2024,Manila (MNL),Pagadian (PAG),A320 (RP-C4108),1:19:00,13:05:00,13:37:00,14:55:00,Landed 2:56 PM,5J773,Cebu Pacific,186,158.472,12
12/16/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4350),1:14:00,12:35:00,12:57:00,14:25:00,Landed 2:12 PM,5J773,Cebu Pacific,186,158.472,12
12/15/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4134),1:16:00,13:10:00,13:19:00,14:55:00,Landed 2:36 PM,5J773,Cebu Pacific,186,158.472,12
12/14/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C3239),1:12:00,13:05:00,13:33:00,14:55:00,Landed 2:46 PM,5J773,Cebu Pacific,186,158.472,12
12/13/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4331),1:13:00,12:35:00,12:57:00,14:25:00,Landed 2:09 PM,5J773,Cebu Pacific,186,158.472,12
12/12/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4136),1:12:00,13:05:00,13:22:00,14:55:00,Landed 2:33 PM,5J773,Cebu Pacific,186,158.472,12
12/11/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4267),1:15:00,12:35:00,12:50:00,14:25:00,Landed 2:05 PM,5J773,Cebu Pacific,186,158.472,12
12/10/2024,Manila (MNL),Pagadian (PAG),A320 (RP-C3277),1:20:00,13:05:00,13:49:00,14:55:00,Landed 3:10 PM,5J773,Cebu Pacific,186,158.472,12
12/9/2024,Manila (MNL),Pagadian (PAG),A320 (RP-C4102),1:15:00,12:35:00,13:00:00,14:25:00,Landed 2:15 PM,5J773,Cebu Pacific,186,158.472,12
12/8/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4144),1:13:00,13:10:00,13:43:00,14:55:00,Landed 2:56 PM,5J773,Cebu Pacific,186,158.472,12
12/7/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4144),1:15:00,13:05:00,13:48:00,14:55:00,Landed 3:02 PM,5J773,Cebu Pacific,186,158.472,12
12/6/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4267),1:15:00,12:35:00,13:25:00,14:25:00,Landed 2:40 PM,5J773,Cebu Pacific,186,158.472,12
12/5/2024,Manila (MNL),Pagadian (PAG),A320 (RP-C4101),1:15:00,13:05:00,13:13:00,14:55:00,Landed 2:27 PM,5J773,Cebu Pacific,186,158.472,12
12/4/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4267),1:09:00,12:35:00,12:56:00,14:25:00,Landed 2:06 PM,5J773,Cebu Pacific,186,158.472,12
12/3/2024,Manila (MNL),Pagadian (PAG),A320 (RP-C4104),1:10:00,13:05:00,13:11:00,14:55:00,Landed 2:21 PM,5J773,Cebu Pacific,186,158.472,12
12/2/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4350),1:16:00,12:35:00,12:52:00,14:25:00,Landed 2:07 PM,5J773,Cebu Pacific,186,158.472,12
12/1/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4350),1:20:00,13:10:00,13:31:00,14:55:00,Landed 2:52 PM,5J773,Cebu Pacific,186,158.472,12
11/30/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4158),1:11:00,13:10:00,13:37:00,14:55:00,Landed 2:48 PM,5J773,Cebu Pacific,186,156.984,11
11/29/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4130),1:15:00,12:35:00,12:54:00,14:20:00,Landed 2:09 PM,5J773,Cebu Pacific,186,156.984,11
11/28/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4138),1:14:00,13:10:00,13:40:00,14:55:00,Landed 2:54 PM,5J773,Cebu Pacific,186,156.984,11
11/27/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4264),1:16:00,12:35:00,13:27:00,14:20:00,Landed 2:42 PM,5J773,Cebu Pacific,186,156.984,11
11/26/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4130),1:09:00,13:10:00,13:27:00,14:55:00,Landed 2:36 PM,5J773,Cebu Pacific,186,156.984,11
11/25/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4264),1:13:00,12:35:00,12:53:00,14:20:00,Landed 2:06 PM,5J773,Cebu Pacific,186,156.984,11
11/24/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4350),1:10:00,13:05:00,13:45:00,14:50:00,Landed 2:55 PM,5J773,Cebu Pacific,186,156.984,11
11/23/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C3287),1:08:00,13:10:00,13:30:00,14:55:00,Landed 2:38 PM,5J773,Cebu Pacific,186,156.984,11
11/22/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4331),1:15:00,12:35:00,13:11:00,14:20:00,Landed 2:26 PM,5J773,Cebu Pacific,186,156.984,11
11/21/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4130),1:14:00,13:10:00,13:32:00,14:55:00,Landed 2:46 PM,5J773,Cebu Pacific,186,156.984,11
11/20/2024,Manila (MNL),Pagadian (PAG),A20N (RP-C4331),1:18:00,12:35:00,12:51:00,14:20:00,Landed 2:10 PM,5J773,Cebu Pacific,186,156.984,11
