Route,From,To,Year,Month,Passenger,OwnShFli,RouteHHI,AirHHI_From,AirHHI_To,AirFli_From,AirFli_To,Business_From,Business_To,Accommodation_From,Accommodation_To,Port_From,Port_To,EGrowth_From,EGrowth_To,OFW_From,OFW_To,Travelers_From,Travelers_To,Establishment_From,Establishment_To,Entry,cluster,dist_to_centroid,cluster_size,centroid_RouteHHI,centroid_AirHHI_From,centroid_AirHHI_To,centroid_AirFli_From,centroid_AirFli_To,centroid_Business_From,centroid_Business_To,centroid_Accommodation_From,centroid_Accommodation_To,centroid_Port_From,centroid_Port_To,centroid_EGrowth_From,centroid_EGrowth_To,centroid_OFW_From,centroid_OFW_To,centroid_Travelers_From,centroid_Travelers_To,centroid_Establishment_From,centroid_Establishment_To
CGY-TAC,CGY,TAC,2022,10,0.0,0.0,0.0,3419.79,3179.68,323,14,0.072,0.0177,0.0369,0.1266,1.9531,1.7168,0.0014,0.1699,1573,1528,2941319,1695713,135,103,0,3,2.9568971700014384,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
CRK-BSO,CRK,BSO,2022,10,0.0,0.0,0.0,10000.0,10000.0,10,23,0.0065,0.0348,0.1865,0.2377,1.2661,1.996,0.1108,0.0006,3779,1216,5691259,1113791,243,46,0,4,4.290261980241034,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
CRK-CEB,CRK,CEB,2022,10,607.68,100.0,10000.0,10000.0,2867.88,10,908,0.0065,0.0056,0.1865,0.5096,1.2661,1.891,0.1108,0.0813,3779,2606,5691259,7517450,243,386,1,4,3.557682427263402,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
CRK-DVO,CRK,DVO,2022,10,0.0,0.0,0.0,10000.0,5046.04,10,350,0.0065,0.6037,0.1865,0.4554,1.2661,1.7601,0.1108,0.1592,3779,1837,5691259,4116016,243,205,0,4,3.300435563319967,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
CRK-ENI,CRK,ENI,2022,10,0.0,0.0,0.0,10000.0,0.0,10,0,0.0065,0.0141,0.1865,0.2391,1.2661,1.9942,0.1108,0.0021,3779,1095,5691259,2810208,243,51,0,4,3.87477838661247,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
CRK-IAO,CRK,IAO,2022,10,0.0,0.0,0.0,10000.0,5291.01,10,153,0.0065,0.0426,0.1865,0.0,1.2661,1.977,0.1108,0.0025,3779,920,5691259,1728856,243,47,0,4,3.6854843132781334,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
CRK-ILO,CRK,ILO,2022,10,0.0,0.0,0.0,10000.0,3287.93,10,332,0.0065,2.0,0.1865,0.001,1.2661,1.9149,0.1108,0.0007,3779,2618,5691259,5909568,243,147,0,4,4.422829662453862,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
CRK-KLO,CRK,KLO,2022,10,0.0,0.0,0.0,10000.0,8715.81,10,87,0.0065,0.0773,0.1865,0.1044,1.2661,1.8404,0.1108,0.0029,3779,2618,5691259,5909568,243,147,0,4,3.6395386025347767,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
CRK-MBT,CRK,MBT,2022,10,0.0,0.0,0.0,10000.0,10000.0,10,1,0.0065,0.0,0.1865,0.052,1.2661,1.9706,0.1108,0.0011,3779,1909,5691259,4631579,243,93,0,4,3.969988652211208,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
CRK-MNL,CRK,MNL,2022,10,0.0,0.0,0.0,10000.0,3770.31,10,3440,0.0065,0.1691,0.1865,0.5725,1.2661,1.9891,0.1108,0.1717,3779,4565,5691259,7348669,243,1351,0,0,4.314364069699256,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
CRK-MPH,CRK,MPH,2022,10,0.0,0.0,0.0,10000.0,3437.64,10,386,0.0065,0.0902,0.1865,1.3168,1.2661,1.9746,0.1108,0.0014,3779,2618,5691259,5909568,243,147,0,4,4.661702762469508,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
CRK-PPS,CRK,PPS,2022,10,0.0,0.0,0.0,10000.0,4145.35,10,158,0.0065,0.0354,0.1865,0.2292,1.2661,1.3649,0.1108,0.1602,3779,1095,5691259,2810208,243,51,0,4,4.109994496771162,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
CRK-SJI,CRK,SJI,2022,10,0.0,0.0,0.0,10000.0,0.0,10,0,0.0065,0.225,0.1865,0.0171,1.2661,1.9857,0.1108,0.0183,3779,1095,5691259,2810208,243,51,0,4,3.8865576862854896,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
CRK-TAG,CRK,TAG,2022,10,0.0,0.0,0.0,10000.0,3446.22,10,173,0.0065,0.0022,0.1865,0.746,1.2661,1.9782,0.1108,0.0037,3779,2606,5691259,7517450,243,386,0,4,3.7739951270496417,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
CRK-TBH,CRK,TBH,2022,10,0.0,0.0,0.0,10000.0,0.0,10,0,0.0065,0.0,0.1865,0.0036,1.2661,1.9984,0.1108,0.0002,3779,1095,5691259,2810208,243,51,0,4,3.992341268030757,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
CRK-USU,CRK,USU,2022,10,0.0,0.0,0.0,10000.0,5642.58,10,39,0.0065,0.0053,0.1865,0.0456,1.2661,1.9757,0.1108,0.0016,3779,1095,5691259,2810208,243,51,0,4,3.4995628906767826,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
CRM-CEB,CRM,CEB,2022,10,0.0,0.0,0.0,0.0,2867.88,0,908,0.0586,0.0056,0.0541,0.5096,1.9967,1.891,0.0006,0.0813,1528,2606,1695713,7517450,103,386,0,3,2.7517610112562303,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
CRM-MNL,CRM,MNL,2022,10,0.0,0.0,0.0,0.0,3770.31,0,3440,0.0586,0.1691,0.0541,0.5725,1.9967,1.9891,0.0006,0.1717,1528,4565,1695713,7348669,103,1351,0,0,3.0602851886959272,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
CYP-CEB,CYP,CEB,2022,10,850.752,100.0,10000.0,5055.4,2867.88,26,908,0.0009,0.0056,0.3387,0.5096,1.9297,1.891,0.0019,0.0813,1528,2606,1695713,7517450,103,386,1,3,2.0237478783494356,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
CYP-MNL,CYP,MNL,2022,10,0.0,0.0,10000.0,5055.4,3770.31,26,3440,0.0009,0.1691,0.3387,0.5725,1.9297,1.9891,0.0019,0.1717,1528,4565,1695713,7348669,103,1351,0,0,2.0275792473498773,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
CYP-TAC,CYP,TAC,2022,10,0.0,0.0,0.0,5055.4,3179.68,26,14,0.0009,0.0177,0.3387,0.1266,1.9297,1.7168,0.0019,0.1699,1528,1528,1695713,1695713,103,103,0,3,2.9907722685227283,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
CYZ-MNL,CYZ,MNL,2022,10,3924.6,100.0,10000.0,10000.0,3770.31,25,3440,0.1052,0.1691,0.0793,0.5725,1.6779,1.9891,0.0065,0.1717,1216,4565,1113791,7348669,46,1351,1,0,3.082154999486746,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
DGT-CEB,DGT,CEB,2022,10,0.0,0.0,0.0,5031.87,2867.88,96,908,0.0,0.0056,0.1754,0.5096,1.9427,1.891,0.0084,0.0813,2606,2606,7517450,7517450,386,386,0,3,2.985235473961065,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
DGT-ILO,DGT,ILO,2022,10,0.0,0.0,0.0,5031.87,3287.93,96,332,0.0,2.0,0.1754,0.001,1.9427,1.9149,0.0084,0.0007,2606,2618,7517450,5909568,386,147,0,2,4.131410479301506,1554,4745.14731016731,3406.951879021878,5002.728603603604,1555.3127413127413,336.7393822393824,0.017066666666666397,0.3637571428571429,0.650728571428571,0.2007214285714285,1.9166309523809522,1.8009095238095238,0.05706428571428568,0.05705952380952383,2607.714285714286,1868.2619047619046,7287752.571428572,3900874.404761906,351.85714285714295,137.5714285714286
DGT-MNL,DGT,MNL,2022,10,6750.312,46.01,5031.84,5031.87,3770.31,96,3440,0.0,0.1691,0.1754,0.5725,1.9427,1.9891,0.0084,0.1717,2606,4565,7517450,7348669,386,1351,1,0,2.378152469175016,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
DPL-CEB,DPL,CEB,2022,10,0.0,0.0,0.0,5029.59,2867.88,52,908,0.0248,0.0056,0.2653,0.5096,1.9409,1.891,0.0123,0.0813,1263,2606,1953463,7517450,64,386,0,3,1.7045234584087972,1480,4372.362952702702,5181.933858108108,4461.976662162162,117.69797297297191,1062.954054054054,0.04383500000000021,0.0975750000000003,0.09431249999999994,0.4397650000000001,1.95767,1.791345,0.007099999999999981,0.0823525,1305.5999999999988,2456.225,2613193.825000001,5820473.075000002,76.75000000000028,265.1749999999999
DPL-MNL,DPL,MNL,2022,10,4395.552,53.85,5029.65,5029.59,3770.31,52,3440,0.0248,0.1691,0.2653,0.5725,1.9409,1.9891,0.0123,0.1717,1263,4565,1953463,7348669,64,1351,1,0,1.583956907196322,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
DRP-CEB,DRP,CEB,2022,10,0.0,0.0,0.0,0.0,2867.88,0,908,2.0,0.0056,0.0165,0.5096,1.3268,1.891,0.0008,0.0813,1909,2606,4631579,7517450,93,386,0,5,3.5706578506636375,593,3596.664064080944,3816.554890387858,4622.83178752108,572.7470489038783,570.7335581787523,2.0000000000000004,0.3169876897133221,0.002934232715008478,0.29509359190556494,1.8415114671163575,1.7380116357504216,0.0007124789207420823,0.08372360876897134,2529.524451939292,2223.018549747049,5750088.765598652,4957385.517706577,140.26138279932536,196.20067453625634
DRP-ILO,DRP,ILO,2022,10,0.0,0.0,0.0,0.0,3287.93,0,332,2.0,2.0,0.0165,0.001,1.3268,1.9149,0.0008,0.0007,1909,2618,4631579,5909568,93,147,0,5,4.6934957078497295,593,3596.664064080944,3816.554890387858,4622.83178752108,572.7470489038783,570.7335581787523,2.0000000000000004,0.3169876897133221,0.002934232715008478,0.29509359190556494,1.8415114671163575,1.7380116357504216,0.0007124789207420823,0.08372360876897134,2529.524451939292,2223.018549747049,5750088.765598652,4957385.517706577,140.26138279932536,196.20067453625634
DRP-MNL,DRP,MNL,2022,10,0.0,0.0,0.0,0.0,3770.31,0,3440,2.0,0.1691,0.0165,0.5725,1.3268,1.9891,0.0008,0.1717,1909,4565,4631579,7348669,93,1351,0,0,4.849751439822798,1368,5217.76850877193,5066.074700292397,3733.0689327485384,242.5423976608181,5804.900584795322,0.2555149122807017,0.1691000000000002,0.21708757309941518,0.5724999999999993,1.8478347953216374,1.9891000000000005,0.04481600877192985,0.1717000000000003,1768.8391812865498,4564.999999999996,3622585.5855263155,7348668.999999995,117.73538011695905,1350.9999999999995
DVO-BCD,DVO,BCD,2022,10,156.984,100.0,10000.0,5074.83,3634.63,343,223,0.6037,0.0525,0.4554,0.1407,1.7601,1.7466,0.1592,0.1829,1837,2618,4116016,5909568,205,147,1,4,2.843407296254519,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
DVO-CBO,DVO,CBO,2022,10,0.0,0.0,0.0,5074.83,10000.0,343,23,0.6037,0.165,0.4554,0.0388,1.7601,1.9501,0.1592,0.0101,1837,940,4116016,1878952,205,6,0,4,3.597344566380998,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
DVO-CEB,DVO,CEB,2022,10,4552.536,58.02,5128.64,5074.83,2867.88,343,908,0.6037,0.0056,0.4554,0.5096,1.7601,1.891,0.1592,0.0813,1837,2606,4116016,7517450,205,386,1,4,2.4537547175104186,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
DVO-CGY,DVO,CGY,2022,10,60.768,100.0,10000.0,5074.83,3773.84,343,328,0.6037,0.072,0.4554,0.0369,1.7601,1.9531,0.1592,0.0014,1837,1573,4116016,2941319,205,135,1,4,2.6381980329166836,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
DVO-CRK,DVO,CRK,2022,10,0.0,0.0,0.0,5074.83,10000.0,343,10,0.6037,0.0065,0.4554,0.1865,1.7601,1.2661,0.1592,0.1108,1837,3779,4116016,5691259,205,243,0,4,4.377362574345775,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
DVO-DGT,DVO,DGT,2022,10,0.0,0.0,0.0,5074.83,5111.25,343,125,0.6037,0.0,0.4554,0.1754,1.7601,1.9427,0.1592,0.0084,1837,2606,4116016,7517450,205,386,0,4,2.6172371633678972,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
DVO-IAO,DVO,IAO,2022,10,0.0,0.0,0.0,5074.83,5291.01,343,153,0.6037,0.0426,0.4554,0.0,1.7601,1.977,0.1592,0.0025,1837,920,4116016,1728856,205,47,0,4,2.9481016144456227,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
DVO-ILO,DVO,ILO,2022,10,0.0,0.0,0.0,5074.83,3287.93,343,332,0.6037,2.0,0.4554,0.001,1.7601,1.9149,0.1592,0.0007,1837,2618,4116016,5909568,205,147,0,4,3.830134557526593,1591,4434.629233186675,5562.998654934004,4509.471068510371,414.28975487115054,640.1690760527972,0.1849581395348836,0.3764116279069769,0.2426232558139535,0.28597674418604657,1.5123999999999997,1.8424232558139535,0.15975813953488371,0.058865116279069776,2304.767441860465,2045.4418604651164,4028586.372093023,4778277.023255814,166.72093023255815,179.62790697674424
