DATE,FROM,TO,AIRCRAFT,FLIGHT TIME,STD,ATD,STA,STATUS,FLIGHT NUMBER,AIRLINE,# OF SEATS
3/16/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),1:01:00,13:55:00,14:17:00,15:25:00,Landed 3:18 PM,PR2867,Philippine Airlines,230
3/15/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),1:05:00,13:55:00,13:59:00,15:25:00,Landed 3:04 PM,PR2867,Philippine Airlines,230
3/14/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),0:58:00,13:55:00,15:27:00,15:25:00,Landed 4:25 PM,PR2867,Philippine Airlines,230
3/13/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),1:02:00,13:55:00,13:52:00,15:25:00,Landed 2:53 PM,PR2867,Philippine Airlines,230
3/12/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9921),0:59:00,13:55:00,14:48:00,15:25:00,Landed 3:47 PM,PR2867,Philippine Airlines,230
3/11/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9921),0:57:00,13:55:00,14:03:00,15:25:00,Landed 3:00 PM,PR2867,Philippine Airlines,230
3/10/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),0:55:00,13:55:00,14:26:00,15:25:00,Landed 3:21 PM,PR2867,Philippine Airlines,230
3/9/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),0:59:00,13:55:00,14:11:00,15:25:00,Landed 3:11 PM,PR2867,Philippine Airlines,230
3/8/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),1:02:00,13:55:00,14:00:00,15:25:00,Landed 3:02 PM,PR2867,Philippine Airlines,230
3/7/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),1:00:00,13:55:00,14:07:00,15:25:00,Landed 3:07 PM,PR2867,Philippine Airlines,230
3/6/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),1:01:00,13:55:00,13:52:00,15:25:00,Landed 2:54 PM,PR2867,Philippine Airlines,230
3/5/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9921),0:59:00,13:55:00,14:21:00,15:25:00,Landed 3:20 PM,PR2867,Philippine Airlines,230
3/4/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9921),0:59:00,13:55:00,14:12:00,15:25:00,Landed 3:11 PM,PR2867,Philippine Airlines,230
3/3/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),1:00:00,13:55:00,14:04:00,15:25:00,Landed 3:04 PM,PR2867,Philippine Airlines,230
3/2/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),1:01:00,13:55:00,14:15:00,15:25:00,Landed 3:16 PM,PR2867,Philippine Airlines,230
3/1/2025 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8397),1:01:00,13:55:00,14:40:00,15:25:00,Landed 3:41 PM,PR2867,Philippine Airlines,186
2/28/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),0:58:00,13:55:00,14:06:00,15:25:00,Landed 3:04 PM,PR2867,Philippine Airlines,230
2/27/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),1:01:00,13:55:00,14:21:00,15:25:00,Landed 3:22 PM,PR2867,Philippine Airlines,230
2/26/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),0:58:00,13:55:00,16:07:00,15:25:00,Landed 5:05 PM,PR2867,Philippine Airlines,230
2/25/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),1:01:00,13:55:00,14:39:00,15:25:00,Landed 3:39 PM,PR2867,Philippine Airlines,230
2/24/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),0:59:00,13:55:00,14:16:00,15:25:00,Landed 3:15 PM,PR2867,Philippine Airlines,230
2/23/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9921),1:01:00,13:55:00,16:57:00,15:25:00,Landed 5:58 PM,PR2867,Philippine Airlines,230
2/22/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),0:59:00,13:55:00,14:16:00,15:25:00,Landed 3:15 PM,PR2867,Philippine Airlines,230
2/21/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),1:00:00,13:55:00,15:19:00,15:50:00,Landed 4:19 PM,PR2867,Philippine Airlines,230
2/20/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),0:59:00,13:55:00,14:31:00,15:25:00,Landed 3:30 PM,PR2867,Philippine Airlines,230
2/19/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),1:00:00,13:55:00,16:24:00,15:25:00,Landed 5:24 PM,PR2867,Philippine Airlines,230
2/18/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9921),1:02:00,13:55:00,14:31:00,15:25:00,Landed 3:33 PM,PR2867,Philippine Airlines,230
2/17/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9921),1:01:00,13:55:00,14:13:00,15:25:00,Landed 3:14 PM,PR2867,Philippine Airlines,230
2/16/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),0:59:00,13:55:00,14:28:00,15:25:00,Landed 3:27 PM,PR2867,Philippine Airlines,230
2/15/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),1:04:00,13:55:00,14:16:00,15:25:00,Landed 3:20 PM,PR2867,Philippine Airlines,230
2/14/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),1:04:00,13:55:00,13:57:00,15:25:00,Landed 3:01 PM,PR2867,Philippine Airlines,230
2/13/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),1:01:00,13:55:00,13:46:00,15:25:00,Landed 2:47 PM,PR2867,Philippine Airlines,230
2/12/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),1:00:00,13:55:00,14:18:00,15:25:00,Landed 3:18 PM,PR2867,Philippine Airlines,230
2/11/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),1:03:00,13:55:00,14:26:00,15:25:00,Landed 3:29 PM,PR2867,Philippine Airlines,230
2/10/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),0:57:00,13:55:00,14:26:00,15:25:00,Landed 3:24 PM,PR2867,Philippine Airlines,230
2/9/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9921),1:01:00,13:55:00,14:05:00,15:25:00,Landed 3:06 PM,PR2867,Philippine Airlines,230
2/8/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9921),1:05:00,13:55:00,13:48:00,15:25:00,Landed 2:53 PM,PR2867,Philippine Airlines,230
2/7/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),1:00:00,13:55:00,14:10:00,15:25:00,Landed 3:11 PM,PR2867,Philippine Airlines,230
2/6/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9921),1:03:00,13:55:00,14:03:00,15:25:00,Landed 3:06 PM,PR2867,Philippine Airlines,230
2/5/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),1:00:00,13:55:00,14:27:00,15:25:00,Landed 3:26 PM,PR2867,Philippine Airlines,230
2/4/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),1:02:00,13:55:00,13:55:00,15:25:00,Landed 2:57 PM,PR2867,Philippine Airlines,230
2/3/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9921),1:00:00,13:55:00,13:42:00,15:25:00,Landed 2:42 PM,PR2867,Philippine Airlines,230
2/2/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9921),0:59:00,13:55:00,15:12:00,16:15:00,Landed 4:11 PM,PR2867,Philippine Airlines,230
2/1/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9921),1:00:00,13:55:00,14:18:00,15:25:00,Landed 3:18 PM,PR2867,Philippine Airlines,230
1/31/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),1:01:00,13:55:00,16:45:00,15:25:00,Landed 5:46 PM,PR2867,Philippine Airlines,230
1/30/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9921),1:23:00,13:55:00,14:35:00,15:25:00,Landed 3:58 PM,PR2867,Philippine Airlines,230
1/29/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),1:00:00,13:55:00,14:13:00,15:25:00,Landed 3:14 PM,PR2867,Philippine Airlines,230
1/28/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),1:00:00,13:55:00,14:04:00,15:25:00,Landed 3:04 PM,PR2867,Philippine Airlines,230
1/26/2025 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8398),0:58:00,13:55:00,15:59:00,15:25:00,Landed 4:57 PM,PR2867,Philippine Airlines,186
1/25/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),0:59:00,13:55:00,14:22:00,15:25:00,Landed 3:22 PM,PR2867,Philippine Airlines,230
1/24/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9921),1:01:00,13:55:00,14:08:00,15:25:00,Landed 3:09 PM,PR2867,Philippine Airlines,230
1/23/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9921),1:00:00,13:55:00,14:08:00,15:25:00,Landed 3:08 PM,PR2867,Philippine Airlines,230
1/22/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),0:58:00,13:55:00,14:19:00,15:25:00,Landed 3:17 PM,PR2867,Philippine Airlines,230
1/21/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),1:00:00,13:55:00,14:40:00,15:25:00,Landed 3:40 PM,PR2867,Philippine Airlines,230
1/20/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),1:01:00,13:55:00,14:07:00,15:25:00,Landed 3:08 PM,PR2867,Philippine Airlines,230
1/19/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9921),1:01:00,13:55:00,13:50:00,15:25:00,Landed 2:52 PM,PR2867,Philippine Airlines,230
1/18/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),1:02:00,13:55:00,14:06:00,15:25:00,Landed 3:08 PM,PR2867,Philippine Airlines,230
1/17/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),0:59:00,13:55:00,14:23:00,15:25:00,Landed 3:22 PM,PR2867,Philippine Airlines,230
1/16/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),1:00:00,13:55:00,14:27:00,15:25:00,Landed 3:27 PM,PR2867,Philippine Airlines,230
1/15/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),1:02:00,13:55:00,13:57:00,15:25:00,Landed 2:59 PM,PR2867,Philippine Airlines,230
1/14/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),1:01:00,13:55:00,14:09:00,15:25:00,Landed 3:09 PM,PR2867,Philippine Airlines,230
1/13/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),1:06:00,13:55:00,14:21:00,15:25:00,Landed 3:27 PM,PR2867,Philippine Airlines,230
1/12/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),0:59:00,13:55:00,14:00:00,15:25:00,Landed 2:58 PM,PR2867,Philippine Airlines,230
1/11/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),0:58:00,13:55:00,14:14:00,15:25:00,Landed 3:12 PM,PR2867,Philippine Airlines,230
1/10/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),0:59:00,13:55:00,14:00:00,15:25:00,Landed 2:59 PM,PR2867,Philippine Airlines,230
1/9/2025 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8613),1:01:00,13:55:00,14:27:00,15:25:00,Landed 3:28 PM,PR2867,Philippine Airlines,186
1/8/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),1:04:00,13:55:00,14:19:00,15:25:00,Landed 3:23 PM,PR2867,Philippine Airlines,230
1/7/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),1:00:00,13:55:00,14:13:00,15:25:00,Landed 3:13 PM,PR2867,Philippine Airlines,230
1/6/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9921),1:01:00,13:55:00,13:56:00,15:25:00,Landed 2:58 PM,PR2867,Philippine Airlines,230
1/5/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),1:00:00,13:55:00,14:17:00,15:25:00,Landed 3:18 PM,PR2867,Philippine Airlines,230
1/4/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),1:02:00,13:55:00,14:47:00,15:25:00,Landed 3:50 PM,PR2867,Philippine Airlines,230
1/3/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9921),1:03:00,13:55:00,13:45:00,15:25:00,Landed 2:48 PM,PR2867,Philippine Airlines,230
1/2/2025 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),1:06:00,13:55:00,14:11:00,15:25:00,Landed 3:17 PM,PR2867,Philippine Airlines,230
12/31/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9921),1:00:00,13:55:00,14:22:00,15:25:00,Landed 3:22 PM,PR2867,Philippine Airlines,230
12/30/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),0:59:00,13:55:00,14:08:00,15:25:00,Landed 3:08 PM,PR2867,Philippine Airlines,230
12/29/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8612),1:05:00,13:55:00,16:08:00,17:00:00,Landed 5:13 PM,PR2867,Philippine Airlines,186
12/28/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),1:01:00,13:55:00,14:33:00,15:25:00,Landed 3:34 PM,PR2867,Philippine Airlines,230
12/27/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),1:01:00,13:55:00,14:40:00,15:25:00,Landed 3:41 PM,PR2867,Philippine Airlines,230
12/26/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),0:59:00,13:55:00,14:57:00,15:25:00,Landed 3:56 PM,PR2867,Philippine Airlines,230
12/25/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),0:58:00,13:55:00,14:16:00,15:25:00,Landed 3:15 PM,PR2867,Philippine Airlines,230
12/24/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),0:59:00,13:55:00,14:48:00,15:25:00,Landed 3:48 PM,PR2867,Philippine Airlines,230
12/23/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9921),0:59:00,13:55:00,14:41:00,15:25:00,Landed 3:40 PM,PR2867,Philippine Airlines,230
12/22/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9921),0:59:00,13:55:00,14:46:00,15:25:00,Landed 3:45 PM,PR2867,Philippine Airlines,230
12/21/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),1:05:00,15:19:00,14:03:00,15:25:00,Landed 3:08 PM,PR2867,Philippine Airlines,230
12/20/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),0:59:00,13:55:00,14:09:00,15:25:00,Landed 3:08 PM,PR2867,Philippine Airlines,230
12/19/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),0:57:00,13:55:00,14:44:00,15:25:00,Landed 3:41 PM,PR2867,Philippine Airlines,230
12/18/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8609),1:00:00,13:55:00,14:30:00,15:25:00,Landed 3:30 PM,PR2867,Philippine Airlines,186
12/17/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8398),1:01:00,13:55:00,14:16:00,15:25:00,Landed 3:17 PM,PR2867,Philippine Airlines,186
12/16/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9921),1:02:00,13:55:00,14:02:00,15:25:00,Landed 3:04 PM,PR2867,Philippine Airlines,230
12/15/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8398),1:00:00,13:55:00,14:23:00,15:25:00,Landed 3:23 PM,PR2867,Philippine Airlines,186
12/14/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),0:59:00,13:55:00,17:17:00,15:25:00,Landed 6:15 PM,PR2867,Philippine Airlines,230
12/13/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),1:12:00,13:55:00,16:01:00,15:25:00,Landed 5:13 PM,PR2867,Philippine Airlines,230
12/12/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),0:59:00,13:55:00,14:23:00,15:25:00,Landed 3:22 PM,PR2867,Philippine Airlines,230
12/11/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),1:03:00,13:55:00,13:58:00,15:25:00,Landed 3:01 PM,PR2867,Philippine Airlines,230
12/10/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),1:00:00,13:55:00,14:11:00,15:25:00,Landed 3:11 PM,PR2867,Philippine Airlines,230
12/9/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),1:01:00,13:55:00,14:08:00,15:25:00,Landed 3:09 PM,PR2867,Philippine Airlines,230
12/8/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),0:57:00,13:55:00,14:22:00,15:25:00,Landed 3:19 PM,PR2867,Philippine Airlines,230
12/7/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),1:07:00,13:55:00,14:09:00,15:25:00,Landed 3:17 PM,PR2867,Philippine Airlines,230
12/6/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),0:58:00,13:55:00,16:37:00,15:25:00,Landed 5:36 PM,PR2867,Philippine Airlines,230
12/5/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9921),1:00:00,13:55:00,14:05:00,15:25:00,Landed 3:05 PM,PR2867,Philippine Airlines,230
12/4/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),0:56:00,13:55:00,14:15:00,15:25:00,Landed 3:10 PM,PR2867,Philippine Airlines,230
12/3/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),0:59:00,13:55:00,14:27:00,15:25:00,Landed 3:26 PM,PR2867,Philippine Airlines,230
12/2/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8395),1:06:00,13:55:00,17:09:00,15:25:00,Landed 6:15 PM,PR2867,Philippine Airlines,186
12/1/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8604),1:02:00,13:55:00,14:45:00,15:25:00,Landed 3:47 PM,PR2867,Philippine Airlines,186
11/30/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),1:04:00,13:55:00,14:07:00,15:25:00,Landed 3:12 PM,PR2867,Philippine Airlines,230
11/29/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),1:01:00,13:55:00,14:11:00,15:25:00,Landed 3:12 PM,PR2867,Philippine Airlines,230
11/28/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),1:01:00,13:55:00,14:15:00,15:25:00,Landed 3:16 PM,PR2867,Philippine Airlines,230
11/27/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8393),1:01:00,13:55:00,15:07:00,15:25:00,Landed 4:08 PM,PR2867,Philippine Airlines,186
11/26/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),0:59:00,13:55:00,14:12:00,15:25:00,Landed 3:12 PM,PR2867,Philippine Airlines,230
11/25/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),0:59:00,13:55:00,14:12:00,15:25:00,Landed 3:11 PM,PR2867,Philippine Airlines,230
11/24/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),0:58:00,13:55:00,14:22:00,15:25:00,Landed 3:20 PM,PR2867,Philippine Airlines,230
11/23/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),1:03:00,13:55:00,14:31:00,15:25:00,Landed 3:34 PM,PR2867,Philippine Airlines,230
11/22/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),1:00:00,13:55:00,14:39:00,15:25:00,Landed 3:40 PM,PR2867,Philippine Airlines,230
11/21/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),1:00:00,13:55:00,15:22:00,15:25:00,Landed 4:22 PM,PR2867,Philippine Airlines,230
11/20/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),1:00:00,13:55:00,14:06:00,15:25:00,Landed 3:06 PM,PR2867,Philippine Airlines,230
11/19/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),1:02:00,13:55:00,14:36:00,15:25:00,Landed 3:38 PM,PR2867,Philippine Airlines,230
11/18/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),0:59:00,13:55:00,14:22:00,15:25:00,Landed 3:21 PM,PR2867,Philippine Airlines,230
11/16/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),0:57:00,13:55:00,13:56:00,15:25:00,Landed 2:53 PM,PR2867,Philippine Airlines,230
11/15/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),0:57:00,13:55:00,13:58:00,15:25:00,Landed 2:55 PM,PR2867,Philippine Airlines,230
11/14/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),0:58:00,13:55:00,14:24:00,15:25:00,Landed 3:22 PM,PR2867,Philippine Airlines,230
11/13/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),1:00:00,13:55:00,14:15:00,15:25:00,Landed 3:15 PM,PR2867,Philippine Airlines,230
11/12/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),1:07:00,13:55:00,16:12:00,15:25:00,Landed 5:19 PM,PR2867,Philippine Airlines,230
11/11/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9921),1:07:00,13:55:00,14:57:00,15:25:00,Landed 4:04 PM,PR2867,Philippine Airlines,230
11/10/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),1:02:00,13:55:00,14:10:00,15:25:00,Landed 3:12 PM,PR2867,Philippine Airlines,230
11/9/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),1:00:00,13:55:00,14:07:00,15:25:00,Landed 3:06 PM,PR2867,Philippine Airlines,230
11/8/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),1:05:00,13:55:00,14:13:00,15:25:00,Landed 3:17 PM,PR2867,Philippine Airlines,230
11/7/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),1:02:00,13:55:00,13:58:00,15:25:00,Landed 3:01 PM,PR2867,Philippine Airlines,230
11/6/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),1:02:00,13:55:00,13:57:00,15:25:00,Landed 2:59 PM,PR2867,Philippine Airlines,230
11/5/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),1:02:00,13:55:00,14:12:00,15:25:00,Landed 3:14 PM,PR2867,Philippine Airlines,230
11/4/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),1:02:00,13:55:00,14:06:00,15:25:00,Landed 3:08 PM,PR2867,Philippine Airlines,230
11/3/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9921),1:02:00,13:55:00,13:58:00,15:25:00,Landed 3:00 PM,PR2867,Philippine Airlines,230
11/2/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8612),1:09:00,13:55:00,13:55:00,15:25:00,Landed 3:04 PM,PR2867,Philippine Airlines,186
11/1/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9927),1:02:00,13:55:00,14:03:00,15:25:00,Landed 3:05 PM,PR2867,Philippine Airlines,230
10/31/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),0:59:00,13:55:00,14:10:00,15:25:00,Landed 3:09 PM,PR2867,Philippine Airlines,230
10/30/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),0:54:00,13:55:00,14:01:00,15:25:00,Landed 2:55 PM,PR2867,Philippine Airlines,230
10/29/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),0:54:00,13:55:00,14:13:00,15:25:00,Landed 3:08 PM,PR2867,Philippine Airlines,230
10/28/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),0:57:00,13:55:00,15:08:00,15:25:00,Landed 4:05 PM,PR2867,Philippine Airlines,230
10/27/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8395),1:00:00,13:55:00,14:20:00,15:25:00,Landed 3:20 PM,PR2867,Philippine Airlines,186
10/26/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8395),-,17:24:00,,17:23:00,Landed 5:23 PM,PR2867,Philippine Airlines,186
10/26/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8395),1:01:00,15:20:00,16:14:00,16:45:00,Landed 5:14 PM,PR2867,Philippine Airlines,186
10/25/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8393),0:58:00,15:20:00,20:01:00,16:45:00,Landed 8:59 PM,PR2867,Philippine Airlines,186
10/24/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9921),1:02:00,15:20:00,16:24:00,16:45:00,Landed 5:26 PM,PR2867,Philippine Airlines,230
10/23/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8615),0:58:00,15:20:00,15:33:00,16:45:00,Landed 4:31 PM,PR2867,Philippine Airlines,186
10/22/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),0:55:00,15:20:00,15:24:00,16:45:00,Landed 4:19 PM,PR2867,Philippine Airlines,230
10/21/2024 0:00,Caticlan (MPH),Cebu (CEB),A320 (RP-C8395),-,16:45:00,,16:45:00,Landed 4:45 PM,PR2867,Philippine Airlines,186
10/20/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),0:56:00,15:20:00,15:20:00,16:45:00,Landed 4:16 PM,PR2867,Philippine Airlines,230
10/19/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8612),1:03:00,15:20:00,15:51:00,16:45:00,Landed 4:54 PM,PR2867,Philippine Airlines,186
10/18/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8395),1:07:00,15:20:00,15:35:00,16:45:00,Landed 4:41 PM,PR2867,Philippine Airlines,186
10/17/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8604),1:07:00,15:20:00,16:00:00,16:45:00,Landed 5:06 PM,PR2867,Philippine Airlines,186
10/16/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8395),1:06:00,15:20:00,15:57:00,16:45:00,Landed 5:02 PM,PR2867,Philippine Airlines,186
10/15/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9923),1:03:00,15:20:00,15:17:00,16:45:00,Landed 4:20 PM,PR2867,Philippine Airlines,230
10/14/2024 0:00,Manila (MNL),Cebu (CEB),A320 (RP-C8619),1:08:00,15:20:00,15:24:00,16:45:00,Landed 4:32 PM,PR2867,Philippine Airlines,186
10/13/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),1:00:00,15:20:00,15:34:00,16:45:00,Landed 4:34 PM,PR2867,Philippine Airlines,230
10/12/2024 0:00,Manila (MNL),Cebu (CEB),A321 (RP-C9924),0:57:00,15:20:00,15:41:00,16:45:00,Landed 4:38 PM,PR2867,Philippine Airlines,230
